Counter Count,Source Count,Sink Count,Counter Byte Count,Counter Packet Rate (packets/s),Counter Bit Rate (bit/s),Counter Byte Rate (bytes/s)
840048,840048,840048,34408366080,86138.672,28226621000,3528327625
862752,862752,862752,35338321920,86024.414,28188396500,3523549562.5
866880,866880,866880,35507404800,87151.367,28557562500,3569695312.5
856560,856560,856560,35084697600,85782.227,28108876500,3513609562.5
860688,860688,860688,35253780480,86342.773,28292520000,3536565000
860688,860688,860688,35253780480,85902.344,28148092000,3518511500
862752,862752,862752,35338321920,86664.0625,28397846000,3549730750
860688,860688,860688,35253780480,86357.422,28297754500,3537219312.5
860688,860688,860688,35253780480,86618.164,28383311000,3547913875
860688,860688,860688,35253780480,86280.273,28272410500,3534051312.5
856560,856560,856560,35084697600,86500,28343865500,3542983187.5
856560,856560,856560,35084697600,86607.422,28378691500,3547336437.5
852432,852432,852432,34915614720,86737.305,28422169500,3552771187.5
858624,858624,858624,35169239040,86208.984,28249018000,3531127250
862752,862752,862752,35338321920,86129.883,28222323500,3527790437.5
860688,860688,860688,35253780480,86222.656,28253826500,3531728312.5
860688,860688,860688,35253780480,86177.734,28238391500,3529798937.5
854496,854496,854496,35000156160,85661.133,28069477500,3508684687.5
862752,862752,862752,35338321920,86827.148,28451699000,3556462375
862752,862752,862752,35338321920,85944.336,28161980000,3520247500
862752,862752,862752,35338321920,87110.352,28544427500,3560090125
858624,858624,858624,35169239040,86287.109,28274363500,3534295437.5
858624,858624,858624,35169239040,86000,28180160500,3522520062.5
858624,858624,858624,35169239040,86634.766,28388802000,3548600250
856560,856560,856560,35084697600,85380.859,27977398500,3497174812.5
856560,856560,856560,35084697600,85469.727,28006575500,3500821937.5
860688,860688,860688,35253780480,86199.219,28245694500,3530711812.5
788448,788448,788448,32294830080,87421.875,28645715500,3580714437.5
854496,854496,854496,35000156160,85839.844,28127935000,3515991875
852432,852432,852432,34915614720,85797.852,28114048000,3514256000
862752,862752,862752,35338321920,86720.703,28416562000,3552070250
852432,852432,852432,34915614720,85930.664,28158526500,3519815812.5
860688,860688,860688,35253780480,85821.289,28122079000,3515259875
848304,848304,848304,34746531840,86393.555,28308946000,3538618250
