Counter Count,Source Count,Sink Count,Counter Byte Count,Counter Packet Rate (packets/s),Counter Bit Rate (bit/s),Counter Byte Rate (bytes/s)
445824,445824,445824,18260951040,44505.859,14583132000,1822891500
439632,439632,439632,18007326720,44484.375,14576905500,1822113187.5
443760,443760,443760,18176409600,44549.805,14597494000,1824686750
441696,441696,441696,18091868160,44531.25,14590944500,1823868062.5
437568,437568,437568,17922785280,44575.195,14606109500,1825763687.5
439632,439632,439632,18007326720,44520.508,14588396000,1823549500
443760,443760,443760,18176409600,43100.586,14123340500,1765417562.5
433440,433440,433440,17753702400,38603.516,12649460500,1581182562.5
443760,443760,443760,18176409600,44491.211,14577924500,1822240562.5
441696,441696,441696,18091868160,44434.57,14551133500,1818891687.5
433440,433440,433440,17753702400,44522.461,14588579000,1823572375
445824,445824,445824,18260951040,44558.594,14600274500,1825034312.5
